ID,Common Name,Length,Location,MP3 Link
XC649389,Blue-grey Saltator,0:09,"Manaus, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/DFYFSPXYGT/XC649389-saltatorcoerulescens2.mp3
XC325559,Blue-grey Saltator,0:21,"Itapiranga, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325559-Saltator%20coerulescens_Itapiranga_1150.mp3
XC743189,Blue-grey Saltator,0:43,"Leticia, Leticia, Amazonas",https://xeno-canto.org/sounds/uploaded/SSPKAXLBEU/XC743189-Saltator%20coerulescens.mp3
XC431881,Blue-grey Saltator,0:28,"Humaitá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC431881-Saltator%20coerulescens_Humaita_1286.mp3
XC388237,Blue-grey Saltator,0:12,"Rua Santa Catarina, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC388237-STE-102%20sabi%C3%A1-gong%C3%A1%20xc.mp3
XC119220,Blue-grey Saltator,0:11,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119220-Saltator_coerulescens_Manaus.MP3
XC591717,White-bellied Dacnis,0:34,"Tabatinga, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC591717-Dacnis%20albiventris_Tabatinga_1165.mp3
XC395358,Blue Dacnis,0:10,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395358-Dacnis_cayana.mp3
XC284940,Masked Crimson Tanager,0:21,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284940-Ramphocelus%20nigrogularis_Carauari_1720.mp3
XC395353,Fulvous Shrike-Tanager,0:16,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395353-Lanio_fulvus.mp3
XC163572,Fulvous Shrike-Tanager,0:58,"PNN Amacaycau, Leticia, Amazonas",https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163572-Lanio_fulvus_peruvianus-FL%20Amacayacu%201987-1.mp3
XC441600,Fulvous Shrike-Tanager,0:12,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441600-180629_09%20Lanio%20fulvus.mp3
XC119389,Fulvous Shrike-Tanager,0:13,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119389-Lanio%20fulvus_Ducke.mp3
XC537829,White-winged Shrike-Tanager,0:06,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537829-2233%20Lanio%20versicolor%28call%20in%20resp%20pb%29UPP_SMacapa_MUrbano_AC_230717FIG.mp3
XC270756,White-winged Shrike-Tanager,1:07,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270756-White-winged%20Shrike%20Tanager%202.mp3
XC706528,Red-shouldered Tanager,0:11,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706528-Tachyphonus%20phoenicius%202%20-Ciudad%20perdida.mp3
XC706527,Red-shouldered Tanager,0:19,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706527-Tachyphonus%20phoenicius%20-%20Ciudad%20perdida.mp3
XC706526,Red-shouldered Tanager,0:19,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706526-Tacgyphonus%20phoenicius%20-%20ciudad%20perdida.mp3
XC706538,Fulvous-crested Tanager,0:26,"Bosque de Tapir - Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706538-Tachyphonus%20surinamus%20-%20Bosque%20Danta.mp3
XC494054,Fulvous-crested Tanager,0:17,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494054-1-8-2019%2010e32%20Tem%20tem%20de%20topete%20ferrugineo.mp3
XC494015,Fulvous-crested Tanager,0:20,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494015-1-8-2019%208e11%20TEM%20TEM%20DE%20topete%20ferrugineo1%20asa%20de%20sabre.mp3
XC611881,Fulvous-crested Tanager,0:25,"Reserva Florestal Adolfo Ducke, Manaus, State of Amazonas",https://xeno-canto.org/sounds/uploaded/RRWZBOEAFY/XC611881-TachyphonussurinMixedflockRvaDucke.mp3
XC230458,Fulvous-crested Tanager,0:27,"Sao Gabriel da Cachoeira area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230458-Fulvous-crested%20Tanager%20B%2014962.mp3
XC230457,Fulvous-crested Tanager,0:13,"Sao Gabriel da Cachoeira area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230457-Fulvous-crested%20Tanager%20B%2014961.mp3
XC188652,Fulvous-crested Tanager,0:25,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188652-Tachyphonus%20surinamus%2017-07-2014%2012%20horas.mp3
XC264873,Red Pileated Finch,0:25,Amazonas: N of Bagua Grande,https://xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/XC264873-80.033.03.Red_Pileated-Finch.mp3
XC487002,White-shouldered Tanager,0:08,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC487002-Tachyphonus%20luctuosus%20DCB%20618-4g.mp3
XC486836,White-shouldered Tanager,0:31,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486836-Tachyphonus%20luctuosus%20DCB%20616-18.mp3
XC493847,Flame-crested Tanager,0:11,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493847-30-7-2019%209e4%20TIE%20GALO%20e%20outros.mp3
XC424956,Flame-crested Tanager,0:51,"MUSA, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC424956-Tachyphonus%20cristatus_Musa_1133.mp3
XC215277,Grey-headed Tanager,1:10,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC215277-EUCPEN02.mp3
XC119415,Grey-headed Tanager,0:22,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119415-Eucometis%20penicilata_Purupuru.mp3
XC486813,Blue-black Grassquit,0:24,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486813-Volatinia%20jacarina%20DCB%20616-2b.mp3
XC231217,Dull-colored Grassquit,1:00,"Balsas area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231217-Dull-colored%20Grassquit%20A%2015740.mp3
XC231216,Dull-colored Grassquit,0:49,"Balsas area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC231216-Dull-colored%20Grassquit%20A%2015739.mp3
XC227739,Guianan Red Cotinga,0:24,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227739-Guianan%20Red%20Cotinga%20A%209073.mp3
XC183060,Guianan Red Cotinga,0:12,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC183060-Phoenicircus%20carnifex_Manaus_1056.mp3
XC747668,Guianan Red Cotinga,0:42,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC747668-Phoenicircus%20carnifex_zf2_MixPre-793.mp3
XC441700,Guianan Red Cotinga,0:17,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441700-180630_04%20Phoenicircus%20carnifex.mp3
XC227741,Guianan Red Cotinga,0:05,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227741-Guianan%20Red%20Cotinga%20B%209075.mp3
XC227742,Guianan Red Cotinga,0:11,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC227742-Guianan%20Red%20Cotinga%20C%209072.mp3
XC617600,Guianan Red Cotinga,0:01,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617600-guianan%20red%20cotinga.mp3
XC419673,Guianan Cock-of-the-rock,0:09,"Mari Mari, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC419673-STE-023%20galo-da-serra%20xc.mp3
XC706493,Guianan Cock-of-the-rock,0:37,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706493-Rupicola%20rupicola%202%20-%20ca%C3%B1on%202.mp3
XC706491,Guianan Cock-of-the-rock,0:35,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706491-Rupicola%20rupicola%20-%20Ca%C3%B1on%202.mp3
XC706488,Guianan Cock-of-the-rock,0:15,"Ciudad Pérdida/ Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/JAPOPUHKWS/XC706488-Rupicola%20rupicola%20-%20Ca%C3%B1on%20del%20Gallito%20de%20Roca.mp3
XC494144,Guianan Cock-of-the-rock,0:18,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494144-31-7-2019%2017e0%20GALO%20DA%20SERRA%20e%20poiaieiro%20da%20guiana.mp3
XC494143,Guianan Cock-of-the-rock,1:30,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494143-31-7-2019%2016e34%20Galo%20da%20serra.mp3
XC417483,Guianan Cock-of-the-rock,0:03,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/DJHLXVSKSM/XC417483-galo%20da%20serra_mp3.mp3
XC417482,Guianan Cock-of-the-rock,0:15,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/DJHLXVSKSM/XC417482-galo%20da%20serra%201_mp3.mp3
XC286571,Guianan Cock-of-the-rock,1:13,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286571-Rupicola%20rupicola150907_T117.mp3
XC286570,Guianan Cock-of-the-rock,1:08,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286570-Rupicola%20rupicola150907_T116.mp3
XC286569,Guianan Cock-of-the-rock,0:40,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286569-Rupicola%20rupicola150907_T115.mp3
XC286568,Guianan Cock-of-the-rock,1:30,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286568-Rupicola%20rupicola150907_T114.mp3
XC392085,Guianan Cock-of-the-rock,0:27,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392085-Rupicola%20rupicola_PF_1977.mp3
XC188650,Guianan Cock-of-the-rock,0:19,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188650-Rupicola%20rupicola%201%2019-07-2014%2015%20horas.mp3
XC763443,Green-and-black Fruiteater,0:09,"Trocha Mono, Reserva Abra Patricia-Alto Nieva, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763443-Pipreola-rafierii_Owlet_MixPre-1588.mp3
XC144692,Barred Fruiteater,0:31,"San Lorenzo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC144692-Pipreola%20arcuata130703_T240.mp3
XC609915,Bright-rumped Attila,0:42,"Reserva Florestal Adolfo Ducke, Manaus, State of Amazonas",https://xeno-canto.org/sounds/uploaded/RRWZBOEAFY/XC609915-AttilaspadiceusRvaDucke.mp3
XC573123,Bright-rumped Attila,1:12,"Cirandeira Bela, Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573123-Attila%20spadiceus_Cirandeira_1150%202.mp3
XC617537,Helmeted Pygmy Tyrant,0:16,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617537-helmeted%20pygmy%20tyrant.mp3
XC494056,Double-banded Pygmy Tyrant,0:04,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494056-1-8-2019%2010e39%20%20Maria%20fiteira.mp3
XC390128,Double-banded Pygmy Tyrant,0:42,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390128-Lophotriccus%20vitiosus_PF_1944.mp3
XC171045,Double-banded Pygmy Tyrant,0:05,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/DVJCMXOTVL/XC171045-Lophotriccus%20vitigiosus%20Pau-rosa%20Manaus-AM.mp3
XC617256,Double-banded Pygmy Tyrant,0:16,"Mari Mari, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617256-double%20banded%20pygmy%20tyrant.mp3
XC225228,Double-banded Pygmy Tyrant,0:34,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC225228-Double-banded%20Pygmy-Tyrant%20B%2010198.mp3
XC856129,Double-banded Pygmy Tyrant,0:16,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC856129-300942741.mp3
XC343990,Double-banded Pygmy Tyrant,1:41,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC343990-LOPVIT14.mp3
XC119290,Double-banded Pygmy Tyrant,0:24,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119290-Lophotriccus%20vitiosus_Balbina.MP3
XC536184,Long-crested Pygmy Tyrant,0:12,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536184-1712%20Lophotriccus%20eulophotes%20%28song%29Boca_do_Acre_AM_220516_FIG.mp3
XC536183,Long-crested Pygmy Tyrant,0:09,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536183-1711%20Lophotriccus%20eulophotes%20%28song%29_Boca_do_Acre_AM_220516_FIG.mp3
XC299867,Short-tailed Pygmy Tyrant,0:49,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC299867-MYIECA11.mp3
XC441728,Short-tailed Pygmy Tyrant,0:23,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441728-180630_13%20Myiornis%20ecaudatus.mp3
XC441693,Short-tailed Pygmy Tyrant,0:21,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441693-180630_03%20Myiornis%20ecaudatus.mp3
XC441504,Short-tailed Pygmy Tyrant,0:05,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441504-180628_12%20Myiornis%20ecaudatus.mp3
XC441503,Short-tailed Pygmy Tyrant,0:11,"Cabo Frio, Amazonas",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC441503-180628_11%20Myiornis%20ecaudatus.mp3
XC226191,Short-tailed Pygmy Tyrant,0:24,"Presidente Figueiredo area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC226191-Short-tailed%20Pygmy-Tyrant%20C%2010173.mp3
XC119121,Short-tailed Pygmy Tyrant,0:13,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119121-Myiornis%20ecaudatus_Presidente%20Figueiredo.MP3
XC763405,Black-throated Tody-Tyrant,1:20,"Trocha Mono, Reserva Abra Patricia-Alto Nieva, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC763405-Hemitriccus-granadensis_Owlet_MixPre-1531.mp3
XC494077,Pelzeln's Tody-Tyrant,0:14,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494077-2-8-2019%2010e42%20Maria%20da%20campina.mp3
XC286572,Pelzeln's Tody-Tyrant,0:59,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC286572-Hemitriccus%20inornatus150907_T118.mp3
XC537614,Southern Chestnut-tailed Antbird,0:37,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC537614-2191%20Sciaphylax%20hemimelaena%28song%29%20UPA02_SeringalMacapa_Pauini_AM_220617_FIG.mp3
XC486896,Southern Chestnut-tailed Antbird,0:51,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486896-Sciaphylax%20hemimelaena%20DCB%20617-12C.mp3
XC486895,Southern Chestnut-tailed Antbird,1:04,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486895-Sciaphylax%20hemimelaena%20DCB%20617-12B.mp3
XC211283,Southern Chestnut-tailed Antbird,0:28,"Posada Amazonas, Tambopata, Madre de Dios",https://xeno-canto.org/sounds/uploaded/VLLMNTIBZB/XC211283-20150102_Tambopata_Chestnut-tailedAntbird_song.mp3
XC632565,Southern Chestnut-tailed Antbird,0:13,"Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/RFJPHBHHSR/XC632565-Sciaphylax%20hemimelaena%20-%20Boca%20do%20Acre%2C%20AM.mp3
XC386481,Southern Chestnut-tailed Antbird,0:20,"Tefé, Amazonas",https://xeno-canto.org/sounds/uploaded/OMOBFVJLSH/XC386481-myrmeciza%20hemimaelena.mp3
XC270810,Southern Chestnut-tailed Antbird,0:43,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270810-Chestnut-tailed%20Antbird%20song.mp3
XC119614,Southern Chestnut-tailed Antbird,0:34,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119614-Myrmeciza%20hemilaema_Tapaua_1310.MP3
XC536260,Yellow-browed Antbird,1:24,"Iranduba, Amazonas",https://xeno-canto.org/sounds/uploaded/EOJHNAIHEM/XC536260-Hypocnemis%20hypoxantha.mp3
XC148547,Yellow-browed Antbird,0:45,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/JDNMEJOJEQ/XC148547-Hypocnemis%20hypoxantha%20Manacapuru%2021%2009%202013.mp3
XC519007,Yellow-browed Antbird,0:17,"Reserva Natural Selva, Leticia, Amazonas.",https://xeno-canto.org/sounds/uploaded/KDNSIHTXJC/XC519007-Hypocnemis%20hypoxantha%20%282%29.mp3
XC505080,Yellow-browed Antbird,0:48,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505080-LS111074%20Yellow-browed%20Antbird.mp3
XC392087,Yellow-browed Antbird,0:17,"Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392087-Hypocnemis%20hipoxantha_Novo%20Airao_1965.mp3
XC352099,Yellow-browed Antbird,0:22,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352099-Hypocnemis%20hypoxantha_Manacapuru_1593.mp3
XC343919,Yellow-browed Antbird,0:39,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC343919-HYPHYP16.mp3
XC287351,Yellow-browed Antbird,0:34,"PN Jau 2, State of Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC287351-Hypocnemis%20hypoxanthus150915_T187.mp3
XC284472,Yellow-browed Antbird,0:56,"Novo Airão, Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC284472-Yellow-browed%20Antbird%20Anavilhanas%20Lodge%20AM%207%20August%202015.mp3
XC251972,Yellow-browed Antbird,1:16,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC251972-HYPHYP03.mp3
XC224515,Yellow-browed Antbird,0:46,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224515-Yellow-browed%20Antbird%20B%208015.mp3
XC224514,Yellow-browed Antbird,1:38,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224514-Yellow-browed%20Antbird%20B%208014.mp3
XC224513,Yellow-browed Antbird,0:27,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224513-Yellow-browed%20Antbird%20B%208012.mp3
XC188635,Yellow-browed Antbird,0:36,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188635-Myrmoborus%20hypoxantha%2018-07-2014%207%20horas%20e%2020%20min..MP3
XC163582,Yellow-browed Antbird,1:13,"PNN Amacaycau, Leticia, Amazonas",https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC163582-Hypocnemis_hypoxantha_nom-FL%20Amacayacu%201987-2.mp3
XC118478,Yellow-browed Antbird,1:08,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC118478-Hypocnemis%20hypoxantha_Iranduba_1340.mp3
XC855899,Yellow-browed Antbird,0:04,"Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855899-301520071.mp3
XC493041,Yellow-browed Antbird,0:46,"Novo Airão, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493041-Hypocnemis%20hypoxantha_Novo%20Airao_1541.mp3
XC252047,Yellow-browed Antbird,1:33,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC252047-HYPHYP04.mp3
XC237703,Cinereous Antshrike,1:34,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC237703-THMCAE11.mp3
XC202004,Cinereous Antshrike,0:06,"Junglaven Lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202004-Cinereous%20Antshrike%20%28song%2C%20Junglaven%2C%20Venezuela%2C%20mar2009%2C%201%29.mp3
XC505326,Cinereous Antshrike,0:21,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505326-190813_1363%20%20T.%20caesius%20_chamado1_2.mp3
XC284942,Saturnine Antshrike,0:20,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284942-Thamnomanes%20saturninus_Carauari_1813%20-%20C%C3%B3pia.mp3
XC711770,Saturnine Antshrike,0:49,"Reserva Natural Palmarí, Río Javarí, Amazonas, Brazil.",https://xeno-canto.org/sounds/uploaded/WWJLCULTPC/XC711770-Saturdinus%2027%20de%20julio%201039%20palmari.mp3
XC417798,Dusky-throated Antshrike,0:17,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC417798-Thamnomanes%20ardesiacus_Novo%20Remanso_1043.mp3
XC237555,Dusky-throated Antshrike,0:33,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC237555-THAARD13.mp3
XC119164,Dusky-throated Antshrike,0:19,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119164-Thamnomanes%20ardesiacus2_Presidente%20figueiredo.MP3
XC480042,Rufous-bellied Antwren,1:28,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC480042-Isleria%20guttata_Novo%20Remanso_1243.mp3
XC394450,Rufous-bellied Antwren,0:04,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394450-INPA%20-%20Myrmotherula%20guttata%20%28Rufous-bellied%20Antwren%29.mp3
XC202912,Rufous-bellied Antwren,0:15,"Junglaven Lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202912-Rufous-bellied%20Antwren%20%28song%2C%20Junglaven%2C%20Venezuela%2C%20mar2009%2C%201%29.mp3
XC119320,Rufous-bellied Antwren,0:44,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119320-Myrmotherula%20guttata_Balbina_1046.mp3
XC113630,Rufous-bellied Antwren,0:17,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/QTARYWCTXX/XC113630-C2933_D01.mp3
XC591842,Plain-throated Antwren,0:58,"Atalaia do Norte, State of Amazonas",https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC591842-Plain-throated%20Antwren%2C%20song%2C%20Zacanbuzinho%2C%20200920-006.mp3
XC591841,Plain-throated Antwren,0:12,"Atalaia do Norte, State of Amazonas",https://xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC591841-Plain-throated%20Antwren%2C%20song%20after%20PB%2C%20Zacanbuzinho%2C%20200920-004.mp3
XC119214,Plain-throated Antwren,0:32,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119214-Myrmotherula%20hasweli_Manaquiri.MP3
XC119607,Banded Antbird,0:38,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119607-Dichrozona%20cincta_Tapaua_1314.MP3
XC284915,Banded Antbird,0:22,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284915-Dichrozona%20cincta_Carauari_1877.mp3
XC223123,Southern White-fringed Antwren,0:15,"Lajes campina, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC223123-Southern%20White-fringed%20Antwren%20C%207568.mp3
